AlertTitle,Category,IncidentGrade,EntityType,EvidenceRole,Url,AccountName,DeviceName,OSVersion,CountryCode,State,City,Year,Month,Day,Hour
0.0,InitialAccess,TruePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,16
99.0,SuspiciousActivity,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,12
153.0,CredentialAccess,FalsePositive,OAuthApplication,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,8
0.0,InitialAccess,FalsePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,19
14.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,7.0,9
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,6
8.0,InitialAccess,TruePositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,2
4.0,SuspiciousActivity,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,0
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,19
9.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,14
5.0,InitialAccess,FalsePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,1
150.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,14.0,10
308.0,CredentialAccess,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,4
288.0,Persistence,BenignPositive,RegistryValue,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,12
11.0,InitialAccess,BenignPositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,13
0.0,InitialAccess,TruePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,10
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,0
27.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,7.0,0
287.0,SuspiciousActivity,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,10
58.0,Impact,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,2.0,6
33.0,Persistence,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,14
0.0,InitialAccess,FalsePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,9
26.0,Execution,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,16.0,22
1.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,3
14.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,6.0,4
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,7
0.0,InitialAccess,TruePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,19
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,20
268.0,SuspiciousActivity,TruePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,4.0,23
65.0,Exfiltration,BenignPositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,2
47.0,Execution,FalsePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,6.0,14
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,11
0.0,InitialAccess,TruePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,19
38.0,InitialAccess,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,19
342.0,SuspiciousActivity,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,1
80.0,SuspiciousActivity,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,2
5.0,InitialAccess,TruePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,21
0.0,InitialAccess,TruePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,10
31.0,SuspiciousActivity,BenignPositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,14.0,23
37.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,3.0,14
11.0,InitialAccess,BenignPositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,13
207.0,InitialAccess,FalsePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,18
513.0,Impact,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,1
1.0,InitialAccess,FalsePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,11
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,15
0.0,InitialAccess,TruePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,9
26.0,Execution,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,19
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,19
236.0,Exfiltration,FalsePositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,6.0,23
14.0,Exfiltration,BenignPositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,13.0,7
38.0,InitialAccess,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,23
97.0,SuspiciousActivity,BenignPositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,13.0,2
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,4
9.0,InitialAccess,FalsePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,12
1.0,InitialAccess,TruePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,9
570.0,Impact,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,20
74.0,Execution,TruePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,10.0,1
13.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,7.0,0
13.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,8.0,1
4.0,SuspiciousActivity,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,22
36.0,Exfiltration,BenignPositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,14.0,12
570.0,Exfiltration,FalsePositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,12.0,15
39.0,SuspiciousActivity,TruePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,8.0,16
1.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,16
5.0,InitialAccess,FalsePositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,10
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,1
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,0
14.0,Exfiltration,BenignPositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,11.0,13
20.0,Impact,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,2.0,10
55.0,CommandAndControl,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,1
263.0,SuspiciousActivity,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,0
55.0,CommandAndControl,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,1
2.0,CommandAndControl,FalsePositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,3
5.0,InitialAccess,FalsePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,22
57.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,11.0,18
116.0,Impact,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,18
4.0,SuspiciousActivity,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,19
31.0,SuspiciousActivity,FalsePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,4.0,1
13.0,Exfiltration,BenignPositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,14.0,16
282.0,SuspiciousActivity,BenignPositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,21
341.0,Execution,BenignPositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,4.0,8
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,11
450.0,Execution,BenignPositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,10.0,9
1.0,InitialAccess,BenignPositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,2
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,15
5.0,InitialAccess,FalsePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,19
16.0,CommandAndControl,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,21
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,12
6.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,9
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,3
28.0,Malware,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,21
1.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,15.0,7
1.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,3
1.0,InitialAccess,BenignPositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,23
13.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,13.0,16
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,9
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,19
8.0,InitialAccess,BenignPositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,19
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,21
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,16
1.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,13
0.0,InitialAccess,FalsePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,0
15.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,6
91.0,InitialAccess,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,4
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,5
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,2
5.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,19
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,3
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,16
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,18
1.0,InitialAccess,TruePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,15.0,9
14.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,9.0,18
6.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,11
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,0
4.0,SuspiciousActivity,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,1
5.0,InitialAccess,FalsePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,1
297.0,Discovery,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,4
45.0,Execution,BenignPositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,2
329.0,CredentialAccess,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,12
19.0,InitialAccess,FalsePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,5
20.0,Impact,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,2.0,19
49.0,SuspiciousActivity,FalsePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,14.0,5
137.0,SuspiciousActivity,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,21
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,18
55.0,CommandAndControl,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,18
214.0,Exfiltration,FalsePositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,6.0,6
116.0,Impact,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,2
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,9
2.0,CommandAndControl,FalsePositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,18
386.0,Malware,BenignPositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,6
66.0,SuspiciousActivity,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,18
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,11
8.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,20
26.0,Execution,BenignPositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,10
0.0,InitialAccess,FalsePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,3
31.0,SuspiciousActivity,FalsePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,3.0,16
6.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,6
8.0,InitialAccess,BenignPositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,21
8.0,InitialAccess,TruePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,20
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,12
109.0,SuspiciousActivity,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,13
6.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,20
9.0,InitialAccess,FalsePositive,Mailbox,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,3.0,23
1.0,InitialAccess,BenignPositive,Mailbox,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,9.0,12
14.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,12.0,16
1.0,InitialAccess,TruePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,19
32.0,Execution,FalsePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,14.0,16
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,18
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,16
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,20
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,5
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,8
19.0,InitialAccess,FalsePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,9
6.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,10
36.0,Exfiltration,BenignPositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,10.0,10
14.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,12.0,13
426.0,Impact,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,2.0,20
12.0,CredentialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,22
35.0,CommandAndControl,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,18
57.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,12.0,1
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,21
20.0,Impact,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,2.0,19
547.0,Exfiltration,BenignPositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,13.0,1
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,16
534.0,CredentialAccess,BenignPositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,14
4.0,SuspiciousActivity,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,15
229.0,Malware,FalsePositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,15.0,18
226.0,Execution,TruePositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,5
4.0,SuspiciousActivity,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,10
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,14
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,15
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,11
1.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,16
0.0,InitialAccess,FalsePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,16
1.0,InitialAccess,TruePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,2
74.0,Execution,TruePositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,20
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,6
13.0,Exfiltration,BenignPositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,3.0,3
11.0,InitialAccess,TruePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,13
157.0,SuspiciousActivity,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,23
15.0,InitialAccess,FalsePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,4
55.0,CommandAndControl,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,19
36.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,11.0,4
2.0,CommandAndControl,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,15.0,6
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,11
439.0,Exfiltration,FalsePositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,10.0,22
24.0,CredentialAccess,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,13
38.0,InitialAccess,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,20
134.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,14.0,21
92.0,CredentialAccess,FalsePositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,2
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,8
267.0,SuspiciousActivity,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,14
0.0,InitialAccess,TruePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,15
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,7
11.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,9
5.0,InitialAccess,FalsePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,14
21.0,SuspiciousActivity,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,0
5.0,InitialAccess,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,15.0,1
40.0,CredentialAccess,FalsePositive,RegistryValue,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,5
17.0,InitialAccess,FalsePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,10
383.0,SuspiciousActivity,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,19
546.0,Exfiltration,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,18
3.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,16
15.0,InitialAccess,FalsePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,6.0,15
570.0,Discovery,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,15
14.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,4.0,8
193.0,CredentialAccess,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,18
5.0,InitialAccess,TruePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,14
24.0,CredentialAccess,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,13
570.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,12.0,14
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,15
314.0,CredentialAccess,TruePositive,RegistryValue,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,16
0.0,InitialAccess,FalsePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,14
6.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,5.0,18
4.0,SuspiciousActivity,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,7
55.0,CommandAndControl,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,12.0,8
4.0,SuspiciousActivity,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,19
265.0,CredentialAccess,BenignPositive,Process,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,22
1.0,InitialAccess,FalsePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,11
5.0,InitialAccess,TruePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,14
5.0,InitialAccess,FalsePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,22
49.0,SuspiciousActivity,FalsePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,11.0,8
1.0,InitialAccess,BenignPositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,8.0,21
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,14
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,10
63.0,Discovery,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,5
32.0,Execution,FalsePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,13.0,12
55.0,CommandAndControl,BenignPositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,7
3.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,11
21.0,SuspiciousActivity,TruePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,10.0,21
570.0,Discovery,BenignPositive,SecurityGroup,Related,160396,453297,153085,66,242,1445,10630,2024,6,9.0,21
6.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,23
187.0,Exfiltration,BenignPositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,14.0,18
125.0,Exfiltration,BenignPositive,File,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,8.0,23
80.0,SuspiciousActivity,FalsePositive,CloudApplication,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,14.0,8
266.0,Execution,BenignPositive,File,Related,160396,453297,153085,66,242,1445,10630,2024,6,13.0,0
0.0,InitialAccess,TruePositive,CloudLogonRequest,Related,160396,453297,153085,66,242,1445,10630,2024,6,7.0,8
14.0,Exfiltration,BenignPositive,MailMessage,Impacted,160396,453297,153085,66,242,1445,10630,2024,6,3.0,13
38.0,InitialAccess,FalsePositive,Ip,Related,160396,453297,153085,66,242,1445,10630,2024,6,4.0,0
15.0,InitialAccess,TruePositive,CloudLogonSession,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,7
5.0,InitialAccess,FalsePositive,MailCluster,Related,160396,453297,153085,66,242,1445,10630,2024,6,11.0,13
477.0,InitialAccess,TruePositive,MailMessage,Related,160396,453297,153085,66,242,1445,10630,2024,6,3.0,7
